csize,distance_between_users,user1,user2
746,0.759899366674638,"pride and prejudice, by jane austen_chapter_57","emma, by jane austen_chapter_51"
797,0.81665859944068919,"pride and prejudice, by jane austen_chapter_50","emma, by jane austen_chapter_51"
748,0.760485738737238,"pride and prejudice, by jane austen_chapter_40","emma, by jane austen_chapter_51"
836,0.85964822578348954,"sense and sensibility, by jane austen_chapter_44","emma, by jane austen_chapter_51"
800,0.81350449757551135,"emma, by jane austen_chapter_20","emma, by jane austen_chapter_51"
793,0.81801964317124065,"emma, by jane austen_chapter_21","emma, by jane austen_chapter_51"
746,0.78523211079434341,"pride and prejudice, by jane austen_chapter_25","emma, by jane austen_chapter_51"
823,0.84665104931056168,"sense and sensibility, by jane austen_chapter_43","emma, by jane austen_chapter_51"
773,0.78362514463108868,"pride and prejudice, by jane austen_chapter_59","emma, by jane austen_chapter_51"
757,0.771348629421523,"sense and sensibility, by jane austen_chapter_1","emma, by jane austen_chapter_51"
756,0.74824387925429536,"emma, by jane austen_chapter_44","emma, by jane austen_chapter_51"
781,0.797252205586826,"emma, by jane austen_chapter_54","emma, by jane austen_chapter_51"
754,0.75838240135488511,"emma, by jane austen_chapter_2","emma, by jane austen_chapter_51"
817,0.84671632393177143,"pride and prejudice, by jane austen_chapter_35","emma, by jane austen_chapter_51"
739,0.760320684801636,"sense and sensibility, by jane austen_chapter_11","emma, by jane austen_chapter_51"
811,0.834376239875283,"sense and sensibility, by jane austen_chapter_49","emma, by jane austen_chapter_51"
770,0.80120812061283952,"pride and prejudice, by jane austen_chapter_19","emma, by jane austen_chapter_51"
723,0.73302610665225709,"pride and prejudice, by jane austen_chapter_12","emma, by jane austen_chapter_51"
737,0.73929386129061225,"emma, by jane austen_chapter_17","emma, by jane austen_chapter_51"
817,0.85393484400422237,"sense and sensibility, by jane austen_chapter_37","emma, by jane austen_chapter_51"
746,0.76938258840257057,"pride and prejudice, by jane austen_chapter_27","emma, by jane austen_chapter_51"
766,0.78041491530647333,"pride and prejudice, by jane austen_chapter_21","emma, by jane austen_chapter_51"
790,0.80992909663325252,"pride and prejudice, by jane austen_chapter_36","emma, by jane austen_chapter_51"
769,0.794232922837373,"sense and sensibility, by jane austen_chapter_24","emma, by jane austen_chapter_51"
803,0.82281658697174787,"emma, by jane austen_chapter_4","emma, by jane austen_chapter_51"
822,0.85370486800726131,"pride and prejudice, by jane austen_chapter_47","emma, by jane austen_chapter_51"
759,0.79950565288631736,"pride and prejudice, by jane austen_chapter_51","emma, by jane austen_chapter_51"
766,0.7672629020838968,"sense and sensibility, by jane austen_chapter_45","emma, by jane austen_chapter_51"
779,0.78394236936281814,"emma, by jane austen_chapter_41","emma, by jane austen_chapter_51"
741,0.77192098175933754,"pride and prejudice, by jane austen_chapter_61","emma, by jane austen_chapter_51"
748,0.79789123922100258,"pride and prejudice, by jane austen_chapter_9","emma, by jane austen_chapter_51"
780,0.79198286039332888,"emma, by jane austen_chapter_36","emma, by jane austen_chapter_51"
760,0.77897852903847853,"sense and sensibility, by jane austen_chapter_18","emma, by jane austen_chapter_51"
779,0.787921132875967,"emma, by jane austen_chapter_35","emma, by jane austen_chapter_51"
772,0.78979217497460419,"emma, by jane austen_chapter_14","emma, by jane austen_chapter_51"
781,0.800057500641249,"sense and sensibility, by jane austen_chapter_16","emma, by jane austen_chapter_51"
778,0.788841962449211,"emma, by jane austen_chapter_19","emma, by jane austen_chapter_51"
745,0.77189718372856442,"sense and sensibility, by jane austen_chapter_6","emma, by jane austen_chapter_51"
759,0.76532155406865132,"emma, by jane austen_chapter_22","emma, by jane austen_chapter_51"
773,0.78380406363271837,"pride and prejudice, by jane austen_chapter_42","emma, by jane austen_chapter_51"
785,0.8200965181749984,"sense and sensibility, by jane austen_chapter_34","emma, by jane austen_chapter_51"
743,0.77512570579303275,"pride and prejudice, by jane austen_chapter_60","emma, by jane austen_chapter_51"
765,0.78017790798596043,"pride and prejudice, by jane austen_chapter_7","emma, by jane austen_chapter_51"
768,0.78377690769735386,"emma, by jane austen_chapter_39","emma, by jane austen_chapter_51"
757,0.75137383901636234,"pride and prejudice, by jane austen_chapter_49","emma, by jane austen_chapter_51"
783,0.81446416235452157,"sense and sensibility, by jane austen_chapter_27","emma, by jane austen_chapter_51"
768,0.79799201765054784,"pride and prejudice, by jane austen_chapter_15","emma, by jane austen_chapter_51"
794,0.83344912239794966,"sense and sensibility, by jane austen_chapter_36","emma, by jane austen_chapter_51"
778,0.81074677500430981,"sense and sensibility, by jane austen_chapter_22","emma, by jane austen_chapter_51"
741,0.75021282673769829,"sense and sensibility, by jane austen_chapter_28","emma, by jane austen_chapter_51"
757,0.77916982332697882,"pride and prejudice, by jane austen_chapter_33","emma, by jane austen_chapter_51"
787,0.80137986643222914,"emma, by jane austen_chapter_13","emma, by jane austen_chapter_51"
764,0.75622894398077845,"emma, by jane austen_chapter_31","emma, by jane austen_chapter_51"
829,0.85488667336816448,"sense and sensibility, by jane austen_chapter_31","emma, by jane austen_chapter_51"
738,0.77496669703742549,"sense and sensibility, by jane austen_chapter_48","emma, by jane austen_chapter_51"
760,0.75622657914943114,"emma, by jane austen_chapter_11","emma, by jane austen_chapter_51"
818,0.83088842664843243,"emma, by jane austen_chapter_47","emma, by jane austen_chapter_51"
789,0.81980901988291854,"pride and prejudice, by jane austen_chapter_29","emma, by jane austen_chapter_51"
764,0.78763907212938578,"pride and prejudice, by jane austen_chapter_24","emma, by jane austen_chapter_51"
837,0.8860678244910446,"pride and prejudice, by jane austen_chapter_18","emma, by jane austen_chapter_51"
816,0.83781205352956623,"emma, by jane austen_chapter_8","emma, by jane austen_chapter_51"
784,0.79439858913203887,"emma, by jane austen_chapter_6","emma, by jane austen_chapter_51"
786,0.80638237216273967,"emma, by jane austen_chapter_27","emma, by jane austen_chapter_51"
780,0.77911058483318363,"emma, by jane austen_chapter_45","emma, by jane austen_chapter_51"
757,0.74471144880958118,"emma, by jane austen_chapter_18","emma, by jane austen_chapter_51"
788,0.80556289114791457,"pride and prejudice, by jane austen_chapter_52","emma, by jane austen_chapter_51"
779,0.79814398984218238,"emma, by jane austen_chapter_29","emma, by jane austen_chapter_51"
789,0.80335511364431389,"pride and prejudice, by jane austen_chapter_10","emma, by jane austen_chapter_51"
794,0.7931017113370652,"emma, by jane austen_chapter_24","emma, by jane austen_chapter_51"
757,0.74070387380190061,"emma, by jane austen_chapter_30","emma, by jane austen_chapter_51"
791,0.7871608650792471,"emma, by jane austen_chapter_52","emma, by jane austen_chapter_51"
829,0.85351873797160838,"emma, by jane austen_chapter_26","emma, by jane austen_chapter_51"
783,0.81069156274878007,"sense and sensibility, by jane austen_chapter_40","emma, by jane austen_chapter_51"
761,0.78716269615556822,"pride and prejudice, by jane austen_chapter_39","emma, by jane austen_chapter_51"
746,0.75597160665418373,"sense and sensibility, by jane austen_chapter_2","emma, by jane austen_chapter_51"
784,0.821058459121454,"pride and prejudice, by jane austen_chapter_53","emma, by jane austen_chapter_51"
765,0.80893385267647533,"sense and sensibility, by jane austen_chapter_35","emma, by jane austen_chapter_51"
777,0.79637114794980612,"pride and prejudice, by jane austen_chapter_56","emma, by jane austen_chapter_51"
726,0.743812713487899,"pride and prejudice, by jane austen_chapter_2","emma, by jane austen_chapter_51"
798,0.83555602384422867,"sense and sensibility, by jane austen_chapter_33","emma, by jane austen_chapter_51"
818,0.8492940511595084,"pride and prejudice, by jane austen_chapter_16","emma, by jane austen_chapter_51"
809,0.84145048976460524,"pride and prejudice, by jane austen_chapter_43","emma, by jane austen_chapter_51"
812,0.83958574878858938,"sense and sensibility, by jane austen_chapter_29","emma, by jane austen_chapter_51"
786,0.81772977295173388,"sense and sensibility, by jane austen_chapter_38","emma, by jane austen_chapter_51"
739,0.77248218335214647,"pride and prejudice, by jane austen_chapter_17","emma, by jane austen_chapter_51"
763,0.76766266991992238,"pride and prejudice, by jane austen_chapter_58","emma, by jane austen_chapter_51"
759,0.77190780065133846,"pride and prejudice, by jane austen_chapter_23","emma, by jane austen_chapter_51"
752,0.7390568003913629,"emma, by jane austen_chapter_5","emma, by jane austen_chapter_51"
762,0.79642785450721165,"sense and sensibility, by jane austen_chapter_39","emma, by jane austen_chapter_51"
748,0.77250085376403221,"sense and sensibility, by jane austen_chapter_25","emma, by jane austen_chapter_51"
814,0.81530434594653589,"emma, by jane austen_chapter_50","emma, by jane austen_chapter_51"
796,0.81994837740825266,"emma, by jane austen_chapter_23","emma, by jane austen_chapter_51"
758,0.81372628667623159,"sense and sensibility, by jane austen_chapter_20","emma, by jane austen_chapter_51"
783,0.82347162212674974,"sense and sensibility, by jane austen_chapter_41","emma, by jane austen_chapter_51"
751,0.77073546904979984,"pride and prejudice, by jane austen_chapter_22","emma, by jane austen_chapter_51"
760,0.75371911592068364,"emma, by jane austen_chapter_16","emma, by jane austen_chapter_51"
812,0.84841768881426016,"sense and sensibility, by jane austen_chapter_42","emma, by jane austen_chapter_51"
778,0.79291154206784376,"pride and prejudice, by jane austen_chapter_8","emma, by jane austen_chapter_51"
764,0.7784327953691148,"emma, by jane austen_chapter_7","emma, by jane austen_chapter_51"
756,0.79484113699860615,"sense and sensibility, by jane austen_chapter_12","emma, by jane austen_chapter_51"
742,0.77908974208188009,"pride and prejudice, by jane austen_chapter_14","emma, by jane austen_chapter_51"
752,0.78443204135933253,"pride and prejudice, by jane austen_chapter_45","emma, by jane austen_chapter_51"
738,0.76430418251208665,"sense and sensibility, by jane austen_chapter_8","emma, by jane austen_chapter_51"
799,0.81956852419524628,"emma, by jane austen_chapter_3","emma, by jane austen_chapter_51"
730,0.747864143664835,"pride and prejudice, by jane austen_chapter_38","emma, by jane austen_chapter_51"
761,0.77515720820743472,"pride and prejudice, by jane austen_chapter_13","emma, by jane austen_chapter_51"
726,0.72576348500244436,"emma, by jane austen_chapter_37","emma, by jane austen_chapter_51"
773,0.757589296559361,"emma, by jane austen_chapter_48","emma, by jane austen_chapter_51"
812,0.82850456397115047,"emma, by jane austen_chapter_32","emma, by jane austen_chapter_51"
803,0.82535367323978392,"pride and prejudice, by jane austen_chapter_46","emma, by jane austen_chapter_51"
813,0.8473096348708965,"sense and sensibility, by jane austen_chapter_21","emma, by jane austen_chapter_51"
734,0.76022735173834011,"sense and sensibility, by jane austen_chapter_5","emma, by jane austen_chapter_51"
818,0.8321025221558731,"emma, by jane austen_chapter_38","emma, by jane austen_chapter_51"
764,0.789251235637132,"sense and sensibility, by jane austen_chapter_17","emma, by jane austen_chapter_51"
817,0.85281611828768078,"sense and sensibility, by jane austen_chapter_46","emma, by jane austen_chapter_51"
799,0.81570447701399951,"sense and sensibility, by jane austen_chapter_30","emma, by jane austen_chapter_51"
753,0.79921204567116677,"pride and prejudice, by jane austen_chapter_3","emma, by jane austen_chapter_51"
838,0.88156512898205608,"pride and prejudice, by jane austen_chapter_35","emma, by jane austen_chapter_52"
771,0.79893158308716028,"pride and prejudice, by jane austen_chapter_39","emma, by jane austen_chapter_52"
789,0.79958611993503181,"emma, by jane austen_chapter_39","emma, by jane austen_chapter_52"
832,0.84579360973699069,"emma, by jane austen_chapter_9","emma, by jane austen_chapter_52"
783,0.82856941256765582,"pride and prejudice, by jane austen_chapter_21","emma, by jane austen_chapter_52"
783,0.82478860132476062,"sense and sensibility, by jane austen_chapter_39","emma, by jane austen_chapter_52"
773,0.82511098790187,"pride and prejudice, by jane austen_chapter_23","emma, by jane austen_chapter_52"
814,0.83760280107639551,"sense and sensibility, by jane austen_chapter_23","emma, by jane austen_chapter_52"
793,0.82199435753694017,"sense and sensibility, by jane austen_chapter_16","emma, by jane austen_chapter_52"
770,0.81036815739103329,"sense and sensibility, by jane austen_chapter_6","emma, by jane austen_chapter_52"
791,0.818848069677443,"sense and sensibility, by jane austen_chapter_22","emma, by jane austen_chapter_52"
771,0.8208951974219757,"pride and prejudice, by jane austen_chapter_27","emma, by jane austen_chapter_52"
830,0.87666336300145986,"sense and sensibility, by jane austen_chapter_37","emma, by jane austen_chapter_52"
802,0.82755923125818021,"emma, by jane austen_chapter_18","emma, by jane austen_chapter_52"
794,0.806802589003255,"emma, by jane austen_chapter_53","emma, by jane austen_chapter_52"
798,0.79668153860666524,"emma, by jane austen_chapter_35","emma, by jane austen_chapter_52"
811,0.82837469444575529,"pride and prejudice, by jane austen_chapter_10","emma, by jane austen_chapter_52"
757,0.78843916217608179,"sense and sensibility, by jane austen_chapter_48","emma, by jane austen_chapter_52"
786,0.797290800012594,"emma, by jane austen_chapter_14","emma, by jane austen_chapter_52"
759,0.76531361884560423,"emma, by jane austen_chapter_40","emma, by jane austen_chapter_52"
827,0.86297101300794676,"pride and prejudice, by jane austen_chapter_16","emma, by jane austen_chapter_52"
767,0.77015787252443957,"emma, by jane austen_chapter_28","emma, by jane austen_chapter_52"
